"cruise_number__numero_de_criosiere","year__annee","month__mois","day_jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite__attrape"
"030",2007,8,5,14,3,46.5019166666667,-64.3880833333333,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.33,1
"030",2007,8,5,14,3,46.5019166666667,-64.3880833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",11.1,37
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.15,52
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.06,1
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",4.05,324
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",1.3,8
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.3,3
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.53,3
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.45,3
"030",2007,8,5,14,59,46.5375,-64.2968333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8,21
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.8,54
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.06,1
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",9.73,412
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.57,13
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",5.06,6
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.21,1
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8.93,31
"030",2007,8,5,15,50,46.5699166666667,-64.3421666666667,"No. 286 otter trawl with rockhopper",4511,"Encornet rouge nordique","Northern shortfin squid","Illex illecebrosus",0.3,1
"030",2007,8,5,16,35,46.6,-64.2831666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.05,3
"030",2007,8,5,16,35,46.6,-64.2831666666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.35,4
"030",2007,8,5,16,35,46.6,-64.2831666666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.22,1
"030",2007,8,5,16,35,46.6,-64.2831666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.98,4
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.35,1
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.8,29
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.15,2
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.89,2
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.2,1
"030",2007,8,5,17,16,46.5936666666667,-64.22825,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.95,5
"030",2007,8,6,7,19,46.5594166666667,-64.1533333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.32,2
"030",2007,8,6,7,19,46.5594166666667,-64.1533333333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.1,1
"030",2007,8,6,7,19,46.5594166666667,-64.1533333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.68,89
"030",2007,8,6,7,19,46.5594166666667,-64.1533333333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",1.6,8
"030",2007,8,6,7,19,46.5594166666667,-64.1533333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.98,11
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.66,26
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.26,5
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.07,4
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.15,1
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.01,1
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.27,2
"030",2007,8,6,8,13,46.5335,-64.2315833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8.51,12
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.04,1
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",3.44,43
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.77,14
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",3.49,319
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.21,9
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.09,1
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.2,1
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.22,1
"030",2007,8,6,8,46,46.5275833333333,-64.192,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",6.39,9
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1,3
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.23,49
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.01,1
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.8,1
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.29,2
"030",2007,8,6,9,45,46.4665,-64.15525,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",5.22,6
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.15,1
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.35,26
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.03,5
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",7.39,126
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",22.6,781
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.11,4
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.19,1
"030",2007,8,6,10,22,46.45675,-64.1925,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",5.48,18
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.77,7
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.36,3
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",61,"Alose savoureuse","American shad","Alosa sapidissima",0.1,1
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.35,5
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",5.24,214
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.93,6
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.2,2
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.1,1
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.31,1
"030",2007,8,6,11,20,46.4041666666667,-64.24575,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8,17
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.32,6
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.44,3
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",1.52,23
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.37,13
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.07,2
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.14,1
"030",2007,8,6,13,2,46.3381666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",14.8,19
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.14,1
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.04,1
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",1.35,20
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.08,2
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",4.04,25
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.15,3
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.35,2
"030",2007,8,6,13,58,46.3096666666667,-64.2881666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",6.34,13
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",1.76,1
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.05,2
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.2,7
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.3,2
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.02,2
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.86,1
"030",2007,8,7,9,2,46.2680833333333,-64.09,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.6,5
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.05,1
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.27,3
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.8,11
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.02,1
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.4,3
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.02,4
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.82,1
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.35,1
"030",2007,8,7,9,53,46.2350833333333,-64.0813333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",7.6,16
"030",2007,8,7,10,33,46.2014166666667,-64.04175,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",2.48,32
"030",2007,8,7,10,33,46.2014166666667,-64.04175,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.08,2
"030",2007,8,7,10,33,46.2014166666667,-64.04175,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.18,6
"030",2007,8,7,10,33,46.2014166666667,-64.04175,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",2.36,14
"030",2007,8,7,10,33,46.2014166666667,-64.04175,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.2,4
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.33,8
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.69,26
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.13,2
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.08,1
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.91,1
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.4,3
"030",2007,8,7,11,32,46.2391666666667,-64.0478333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",13.8,19
"030",2007,8,8,8,0,46.363,-64.0185833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.02,1
"030",2007,8,8,8,0,46.363,-64.0185833333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",1.44,13
"030",2007,8,8,8,0,46.363,-64.0185833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.28,1
"030",2007,8,8,8,48,46.3700833333333,-64.1105833333333,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.34,3
"030",2007,8,8,8,48,46.3700833333333,-64.1105833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.01,1
"030",2007,8,8,8,48,46.3700833333333,-64.1105833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.01,1
"030",2007,8,8,8,48,46.3700833333333,-64.1105833333333,"No. 286 otter trawl with rockhopper",2515,"Portunidae crab non-spécifié","Portunidae crab unidentified","Portunidae (f.)",0,1
