year__annee,month__mois,day__jour,tow__trait,longitude,latitude,start__depart,comment__commentaire,snow_crab_males__males_de_crabe_des_neiges,snow_crab_females__females_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_americaine,Yellowtail_flounder__limande_a_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_epineuset,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_a_dix_huit_epines,sea_potato__patate_de_mer,Hyas_coarctatus
2022,8,15,GP038F,-64.0641,48.6559,12:03:00,Stable ~ 2.2 kts,32,16,1,27,0,0,0,0,0,1,0
2022,8,15,GP035F,-64.0634,48.7523,13:21:48,Stable ~ 2.1 kts,11,6,3,5,0,0,0,0,0,56,40
2022,8,15,GP064FR1,-63.8182,48.66892,19:20:49,Stable ~ 2.1 kts,2,0,0,0,0,0,0,0,0,0,0
2022,8,15,GP056F,-63.8475,48.61473,20:14:45,Force a cause de vase ~ 2.1 kts,6,25,8,37,0,0,4,1,0,0,0
2022,8,16,GP074F,-63.794,48.6013,6:30:19,Force a cause de vase ~ 2.1 kts,5,2,81,41,0,0,16,0,0,0,0
2022,8,16,GP065F,-63.7412,48.4645,7:54:23,Stable ~ 2.2 kts,45,0,58,103,0,0,0,0,0,0,0
2022,8,16,GP073F,-63.7528,48.32214,9:19:17,Accroche et force ~ 2.2 kts,54,42,3,61,1,0,0,0,0,0,9
2022,8,16,GP118F,-63.7418,48.20803,10:34:50,Force a cause de vase ~ 2.2 kts,112,66,1,66,0,0,0,0,0,0,0
2022,8,16,GP071F,-63.833,48.17647,11:37:37,Accroche et force ~ 2.2 kts,194,79,4,57,0,0,0,0,0,12,12
2022,8,16,GP060F,-63.6769,48.06306,13:42:30,Force a cause de vase ~ 2.1 kts,159,139,0,94,0,0,0,0,0,0,1
2022,8,16,GP087F,-63.5356,47.97741,15:11:30,Stable ~ 2.1 kts,47,97,1,49,0,0,0,0,0,0,0
2022,8,16,GP100F,-63.4158,47.97886,16:14:53,Stable ~ 2.1 kts,39,37,0,39,0,0,0,0,0,9,2
2022,8,16,GP101F,-63.4078,48.13749,17:51:17,Stable ~ 2.1 kts,155,173,2,86,0,0,0,0,0,0,0
2022,8,16,GP082F,-63.5379,48.14855,18:55:00,Accroche et force ~ 2.1 kts,111,125,1,84,0,0,0,0,0,0,3
2022,8,16,GP075F,-63.5081,48.19822,19:59:59,Force a cause de vase ~ 2.1 kts,114,329,6,59,0,0,0,0,0,0,0
2022,8,17,GP114F,-63.3112,48.2114,6:04:09,Stable ~ 2.1 kts,137,263,0,136,0,0,0,0,0,0,0
2022,8,17,GP139F,-63.1908,48.24461,7:16:02,Stable ~ 2.1 kts,63,6,1,36,5,0,0,0,2,0,7
2022,8,17,GP126F,-63.2039,48.14944,8:21:23,Stable ~ 2.1 kts,145,53,0,43,0,0,0,0,0,0,0
2022,8,17,GP157F,-62.9105,48.07668,12:13:33,Stable ~ 2.1 kts,49,58,1,43,6,0,0,0,0,0,0
2022,8,17,GP172F,-62.8111,48.0319,13:14:50,Stable ~ 2.1 kts,55,93,3,68,0,0,0,0,0,0,0
2022,8,17,GP183F,-62.6739,48.02877,14:38:33,Stable ~ 2.1 kts,33,126,213,48,0,0,1,0,0,24,3
2022,8,17,GP200F,-62.5008,48.06756,15:57:38,Variable 2 a 2.4 noeuds,29,3,3,19,0,0,0,0,0,0,1
2022,8,17,GP217F,-62.3749,48.07936,17:09:36,Stable ~ 2.1 kts,43,2,2,74,2,0,0,0,0,0,2
2022,8,17,GP218F,-62.3654,48.03577,17:53:35,Stable ~ 2.2 kts,23,102,6,50,3,0,0,0,0,0,2
2022,8,17,GP236F,-62.2571,47.96426,19:15:34,Variable 2 a 2.4 noeuds,48,19,4,100,0,0,0,0,0,0,1
2022,8,23,GP173F,-62.7908,47.65723,6:18:59,Stable ~ 2.1 kts,39,6,3,88,34,0,0,0,0,0,1
2022,8,23,GP171F,-62.8144,47.68141,7:00:45,Stable ~ 2.1 kts,16,37,3,96,10,0,0,0,0,0,1
2022,8,23,GP195F,-62.5816,47.75303,8:40:07,Stable ~ 2.2 kts,61,19,27,206,5,0,0,0,0,0,0
2022,8,23,GP209F,-62.4281,47.90914,10:24:11,Stable ~ 2.1 kts,77,86,2,106,1,0,0,0,0,0,0
2022,8,23,GP204F,-62.5059,47.95174,11:12:52,Stable ~ 2.2 kts,20,6,9,63,1,0,0,0,0,0,0
2022,8,23,GP193F,-62.5829,47.91403,12:20:05,Stable ~ 2.2 kts,23,6,10,159,1,0,0,0,0,0,0
2022,8,23,GP178F,-62.7243,47.85748,13:40:22,Stable ~ 2.2 kts,169,130,3,461,0,0,0,0,0,0,1
2022,8,23,GP175F,-62.7825,47.7893,14:59:21,Accroche et force ~ 2.2 kts,18,11,3,100,0,0,0,0,0,1,4
2022,8,23,GP168F,-62.8571,47.85177,15:54:59,Stable ~ 2.2 kts,125,95,6,200,0,0,0,0,0,3,0
2022,8,23,GP145F,-63.0579,47.78109,17:44:16,Variable 2 a 2.4 noeuds,100,121,1,217,0,0,0,0,0,0,0
2022,8,23,GP155F,-62.9252,47.7073,19:08:36,Stable ~ 2.2 kts,36,8,3,81,0,0,0,0,0,0,6
2022,8,24,GP137F,-63.1296,47.67938,6:29:42,Stable ~ 2.2 kts,148,106,0,305,1,0,0,0,0,4,1
2022,8,24,GP131F,-63.1653,47.76492,7:22:25,Stable ~ 2.2 kts,131,177,0,406,0,0,0,0,0,0,0
2022,8,24,GP135F,-63.1456,47.81051,8:22:50,Variable 2 a 2.4 noeuds,95,114,0,242,0,0,0,0,0,6,0
2022,8,24,GP136FR1,-63.1311,47.88438,10:28:30,Stable ~ 2.2 kts,125,85,2,61,4,0,0,0,0,0,3
2022,8,24,GP144F,-63.0567,47.93879,11:43:14,Stable ~ 2.2 kts,61,30,6,118,14,0,0,0,0,0,0
2022,8,24,GP129F,-63.1875,47.92746,12:37:06,Stable ~ 2.2 kts,52,17,2,67,9,0,0,0,0,0,1
2022,8,24,GP110F,-63.3406,47.83615,13:55:15,Accroche et force ~ 2.2 kts,57,97,4,63,0,0,0,0,0,24,9
2022,8,24,GP111F,-63.3234,47.80564,14:55:28,Stable ~ 2.2 kts,139,183,1,221,0,0,0,0,0,21,0
2022,8,24,GP095F,-63.4946,47.77454,16:15:48,Stable ~ 2.2 kts,106,80,0,227,0,0,0,0,0,0,0
2022,8,24,GP092F,-63.5388,47.82907,17:01:52,Stable ~ 2.2 kts,156,93,3,286,1,0,0,0,0,0,1
2022,8,24,GP063F,-63.7256,47.74878,18:28:28,Accrochages ~ 2.2 kts,38,22,2,73,0,0,0,0,0,2,3
2022,8,25,GP070F,-63.6976,47.63844,6:19:07,Stable ~ 2.2 kts,392,246,2,197,0,0,0,0,0,0,0
2022,8,25,GP093FR1,-63.6086,47.63384,9:01:46,Accroche et force ~ 2.2 kts,130,90,1,46,0,0,0,0,0,19,7
2022,8,25,GP102F,-63.3967,47.61719,10:26:23,Force a cause de vase ~ 2.2 kts,195,122,0,148,0,0,0,0,0,0,0
2022,8,25,GP108F,-63.3581,47.56121,11:36:00,Stable ~ 2.2 kts,117,284,0,187,0,0,0,0,0,0,5
2022,8,25,GP119F,-63.2642,47.60888,12:47:33,Force a cause de vase ~ 2.2 kts,137,171,0,178,0,0,0,0,0,0,0
2022,8,25,GP132F,-63.177,47.57292,13:52:32,Stable ~ 2.2 kts,151,229,4,396,0,0,0,0,0,0,0
2022,8,25,GP186F,-62.7767,47.48583,20:21:38,Stable ~ 2.2 kts,68,66,1,184,13,0,0,0,0,0,9
2022,8,26,GP194F,-62.5788,47.4903,6:24:34,Stable ~ 2.2 kts,72,119,0,248,11,0,0,0,0,0,1
2022,8,26,GP182F,-62.6785,47.43968,7:41:02,Stable ~ 2.1 kts,90,71,3,242,10,0,0,0,0,0,1
2022,8,26,GP188F,-62.6934,47.26871,9:05:44,Stable ~ 2.1 kts,272,260,0,422,1,0,0,0,0,0,1
2022,8,26,GP196F,-62.5678,47.27668,10:31:23,Accrochages ~ 2.2 kts,70,92,0,147,1,0,0,0,0,0,1
2022,8,26,GP190F,-62.61,47.2114,11:15:09,Stable ~ 2.1 kts,138,88,0,257,13,0,0,0,0,0,0
2022,8,26,GP191FR1,-62.5138,47.0595,13:47:18,Stable ~ 2.1 kts,161,246,3,597,0,0,0,0,0,0,0
2022,9,1,GP285F,-61.5569,47.01335,10:33:48,Stable ~ 2.2 kts,0,0,511,39,68,0,0,0,5,0,12
2022,9,1,GP291F,-61.4608,46.97114,11:27:15,Stable ~ 2.2 kts,101,37,4,96,41,0,0,0,0,0,18
2022,9,1,GP297F,-61.3819,47.00391,12:26:57,Stable ~ 2.2 kts,46,17,15,150,46,0,0,0,0,0,22
2022,9,1,GP296F,-61.3984,46.95769,13:10:15,Stable ~ 2.2 kts,46,5,1,92,17,0,0,0,0,64,8
2022,9,1,GP279F,-61.6231,46.93007,14:52:22,Stable ~ 2.2 kts,81,8,6,86,10,0,0,0,0,0,13
2022,9,1,GP255F,-61.9203,47.03646,16:53:33,Accroche et force ~ 2.2 kts,0,0,22,28,1,0,0,0,0,92,5
2022,9,1,GP244F,-62.0077,47.00936,17:47:07,Accroche et force ~ 2.2 kts,13,1,18,7,3,0,0,0,0,0,4
2022,9,1,GP240F,-62.2864,47.03636,19:27:33,Accroche et force ~ 2.2 kts,45,44,1,79,0,0,0,0,0,12,5
2022,9,2,GP210FR1,-62.3609,47.00501,6:20:36,Accroche et force ~ 2.2 kts,44,102,26,138,5,0,0,0,0,24,7
2022,9,2,GP229F,-62.1712,46.99509,7:44:48,Accroche et force ~ 2.2 kts,50,6,6,138,3,0,0,0,0,108,46
2022,9,2,GP246FR1,-62.0095,46.96108,10:20:49,Accroche et force ~ 2.2 kts,4,0,6,20,2,0,0,0,0,7,0
2022,9,2,GP252F,-61.8564,46.8909,11:53:09,Accroche et force ~ 2.2 kts,73,59,30,153,21,0,0,0,0,1,1
2022,9,2,GP245F,-61.9862,46.78887,13:29:54,Accroche et force ~ 2.2 kts,19,47,4,94,1,0,0,0,0,97,8
2022,9,2,GP248F,-61.9892,46.74926,14:51:10,Accroche et force ~ 2.2 kts,107,80,1,363,1,0,0,0,0,7,2
2022,9,2,GP263F,-61.8636,46.77387,15:59:25,Stable ~ 2.2 kts,53,92,23,182,0,0,0,0,0,29,0
2022,9,2,GP275FR1,-61.6507,46.79341,18:43:31,Accroche et force ~ 2.1 kts,17,21,27,64,0,0,0,0,0,114,3
2022,9,2,GP283F,-61.6105,46.73675,19:30:17,Stable ~ 2.2 kts,70,54,7,284,0,0,0,0,0,0,0
2022,9,3,GP268F,-61.7696,46.68063,6:18:11,Accroche et force ~ 2.2 kts,52,17,1,81,0,0,0,0,0,59,21
2022,9,3,GP259F,-61.8873,46.68197,7:28:45,Accroche et force ~ 2.2 kts,35,4,1,48,1,0,0,0,0,0,6
2022,9,3,GP292FR1,-61.8474,46.6434,9:15:35,Accroche et force ~ 2.2 kts,8,0,3,24,0,0,0,0,0,457,17
2022,9,3,GP274F,-61.7033,46.61302,10:15:37,Stable ~ 2.2 kts,135,29,7,98,31,0,0,0,0,98,22
2022,9,3,GP272F,-61.7441,46.47762,11:27:30,Stable ~ 2.2 kts,4,1,0,79,191,0,0,0,7,0,1
2022,9,3,GP267F,-61.787,46.39284,12:19:55,Stable ~ 2.2 kts,2,0,0,52,47,9,0,0,0,0,0
2022,9,3,GP254F,-61.8636,46.26805,13:25:03,Force a cause de vase ~ 2.2 kts,18,2,0,10,0,1,0,0,0,0,0
2022,9,3,GP256F,-61.9207,46.32119,14:26:49,Force a cause de vase ~ 2.2 kts,5,0,0,54,5,57,0,0,0,0,0
2022,9,3,GP241F,-62.0469,46.30008,15:14:55,Force a cause de vase ~ 2.2 kts,0,0,0,84,8,10,0,0,1,0,0
2022,9,3,GP231F,-62.1832,46.21395,16:23:37,Stable ~ 2.2 kts,0,0,3,27,0,52,0,0,0,0,0
2022,9,3,GP238F,-62.1099,46.10776,17:23:20,Stable ~ 2.2 kts,0,0,0,37,2,4,0,0,10,0,0
2022,9,3,GP262F,-61.9312,46.07427,18:50:37,Force a cause de vase ~ 2.2 kts,5,2,0,19,0,1,0,0,0,0,0
2022,9,3,GP264F,-61.8454,46.08239,19:29:25,Force a cause de vase ~ 2.2 kts,16,7,0,20,0,0,0,0,1,0,0
2022,9,4,GP271F,-61.745,45.94698,6:20:18,Force a cause de vase ~ 2.2 kts,2,0,0,20,0,0,0,0,0,0,0
2022,9,4,GP270F,-61.7641,46.03995,7:14:56,Force a cause de vase ~ 2.2 kts,47,15,0,19,0,0,0,0,0,0,0
2022,9,4,GP266F,-61.7922,46.12217,8:12:49,Force a cause de vase ~ 2.2 kts,31,20,0,14,0,0,0,0,0,0,0
2022,9,4,GP277F,-61.5293,46.13351,9:36:37,Stable ~ 2.2 kts,17,0,0,30,0,0,0,0,1,0,0
2022,9,4,GP294F,-61.4449,46.19936,10:30:36,Stable ~ 2.2 kts,4,1,14,71,2,15,0,0,3,0,0
2022,9,4,GP284F,-61.5952,46.2177,11:29:58,Force a cause de vase ~ 2.2 kts,58,55,0,16,0,0,0,0,1,0,0
2022,9,4,GP276F,-61.7404,46.25202,12:31:52,Force a cause de vase ~ 2.2 kts,228,71,0,7,0,0,0,0,1,0,0
2022,9,4,GP280F,-61.6198,46.37606,13:50:32,Force a cause de vase ~ 2.2 kts,90,148,0,46,0,0,0,0,0,0,0
2022,9,4,GP301F,-61.3844,46.36862,15:14:26,Stable ~ 2.2 kts,72,49,0,29,0,0,0,0,1,0,1
2022,9,4,GP289F,-61.4772,46.44903,16:31:50,Force a cause de vase ~ 2.2 kts,36,47,0,17,0,0,0,0,0,0,0
2022,9,4,GP298F,-61.4132,46.5091,17:26:14,Stable ~ 2.1 kts,23,84,0,38,0,0,0,0,0,0,0
2022,9,4,GP286F,-61.549,46.61136,18:49:57,Stable ~ 2.2 kts,81,37,2,196,4,0,0,0,0,9,5
2022,9,4,GP306F,-61.4034,46.59847,19:51:53,Stable ~ 2.2 kts,23,21,8,67,1,0,0,0,1,58,4
2022,9,5,GP308F,-61.1572,47.32479,6:26:12,Stable ~ 2.2 kts,39,1,74,257,152,0,1,0,0,0,1
2022,9,5,GP314F,-61.0987,47.33049,7:16:55,Stable ~ 2.2 kts,39,4,27,242,65,0,1,0,0,0,1
2022,9,5,GP310F,-61.1412,47.37798,8:03:35,Stable ~ 2.2 kts,27,3,15,65,127,0,1,0,0,0,1
2022,9,5,GP321F,-61.0118,47.361,9:14:08,Stable ~ 2.2 kts,20,8,22,186,48,0,1,0,0,0,0
2022,9,5,GP328F,-60.9347,47.44762,10:25:00,Stable ~ 2.2 kts,38,4,11,126,48,0,0,0,0,5,0
2022,9,5,GP337F,-60.8076,47.37021,11:28:18,Stable ~ 2.2 kts,17,5,10,55,23,0,6,0,0,4,0
2022,9,5,GP345F,-60.654,47.36595,12:39:01,Stable ~ 2.2 kts,30,0,32,18,1,0,1,0,0,20,3
2022,9,5,GP347F,-60.5924,47.30759,13:28:37,Stable ~ 2.2 kts,0,0,5,18,0,0,0,0,0,0,1
2022,9,5,GP355F,-60.3651,47.20754,15:26:25,Stable ~ 2.2 kts,0,0,0,7,0,0,1,2,0,0,0
2022,9,5,GP349F,-60.4842,47.07984,17:10:03,Stable ~ 2.2 kts,12,2,1,337,0,0,11,15,0,0,0
2022,9,5,GP348F,-60.5519,47.20153,18:49:00,Force ~ 2.2 kts,0,0,1,12,0,0,0,0,0,0,0
2022,9,6,GP343F,-60.6739,47.21929,6:27:24,Stable ~ 2.2 kts,0,0,3,48,0,0,12,0,0,0,0
2022,9,6,GP339F,-60.7567,47.1446,7:43:23,Variable 2 a 2.4 noeuds,1,0,2,93,0,0,13,1,0,0,0
2022,9,6,GP333F,-60.8781,47.27042,9:38:15,Stable ~ 2.2 kts,50,1,9,166,0,0,0,0,0,0,0
2022,9,6,GP329F,-60.9152,47.17243,10:33:21,Accrochages ~ 2.2 kts,0,2,13,43,0,0,2,1,0,4,0
2022,9,6,GP311F,-61.1166,47.1674,12:00:55,Accrochages ~ 2.2 kts,8,18,21,132,8,0,0,0,0,38,0
2022,9,6,GP317F,-61.0507,47.10811,12:57:24,Stable ~ 2.2 kts,8,17,4,128,0,0,1,0,0,0,0
2022,9,6,GP307F,-61.1545,47.04656,13:56:58,Stable ~ 2.2 kts,20,168,49,132,26,0,0,0,0,0,0
2022,9,6,GP327F,-60.9584,47.00826,15:12:58,Stable ~ 2.2 kts,30,0,1,167,0,0,1,0,0,0,0
2022,9,6,GP338F,-60.7777,47.05348,16:31:41,Stable ~ 2.2 kts,14,0,1,191,0,0,2,1,0,0,0
2022,9,6,GP340F,-60.752,47.05206,17:16:41,Stable ~ 2.2 kts,24,1,0,183,0,0,3,2,0,0,0
2022,9,6,GP332F,-60.8117,46.98274,18:18:43,Stable ~ 2.2 kts,44,0,1,214,0,0,15,6,0,0,0
2022,9,6,GP322F,-61.0084,46.93841,19:30:55,Force a cause de vase ~ 2.1 kts,43,13,4,143,0,0,3,0,0,0,0
2022,9,7,GP330F,-60.9027,46.83406,6:24:03,Stable ~ 2.2 kts,58,46,58,27,0,0,0,0,0,0,1
2022,9,7,GP318F,-61.0413,46.85103,7:19:47,Stable ~ 2.2 kts,23,22,19,179,0,0,13,0,0,0,0
2022,9,7,GP309F,-61.1482,46.91211,8:20:44,Stable ~ 2.2 kts,13,20,25,146,4,0,1,0,0,0,1
2022,9,7,GP304F,-61.2565,46.80008,9:34:08,Stable ~ 2.2 kts,37,95,22,186,2,0,0,0,0,1,0
2022,9,7,GP302F,-61.3366,46.86941,10:31:27,Stable ~ 2.2 kts,77,36,5,228,2,0,0,0,0,0,1
2022,9,7,GP288F,-61.5015,46.80943,11:38:20,Stable ~ 2.2 kts,57,36,12,225,0,0,0,0,0,12,4
2022,9,7,GP299F,-61.3558,46.73471,12:52:26,Stable ~ 2.2 kts,39,105,6,131,0,0,0,0,0,6,0
2022,9,7,GP319F,-61.2367,46.69394,14:02:29,Stable ~ 2.2 kts,22,15,4,73,0,0,0,0,0,0,0
2022,9,7,GP305F,-61.24,46.63319,15:01:27,Accrochages ~ 2.2 kts,11,48,2,31,0,0,0,0,0,7,3
2022,9,7,GP336F,-61.1246,46.68318,15:59:52,Accroche et force ~ 2.2 kts,2,3,16,20,0,0,0,0,0,99,3
