date,set__trait,set_number__numéro_trait,species__espèces,species_name__nom_espèces,number_caught__quantité_capturé,weight_caught__poids_capturé,comment__commentaire
9/5/2022,GP310F,3,42,Yellowtail_flounder__limande_a_queue_jaune,127,5.48,Stable ~ 2.2 kts
9/5/2022,GP310F,3,201,thorny_skate__raie_epineuse,1,0.23,Stable ~ 2.2 kts
9/5/2022,GP310F,3,2521,Hyas_coarctatus,1,0.07,Stable ~ 2.2 kts
9/5/2022,GP321F,4,10,Atlantic_cod__morue_franche,22,1.53,Stable ~ 2.2 kts
9/5/2022,GP321F,4,40,American_plaice__plie_americaine,186,8.51,Stable ~ 2.2 kts
9/5/2022,GP321F,4,42,Yellowtail_flounder__limande_a_queue_jaune,48,2.62,Stable ~ 2.2 kts
9/5/2022,GP321F,4,201,thorny_skate__raie_epineuse,1,0.27,Stable ~ 2.2 kts
9/5/2022,GP328F,5,10,Atlantic_cod__morue_franche,11,1.19,Stable ~ 2.2 kts
9/5/2022,GP328F,5,40,American_plaice__plie_americaine,126,8.72,Stable ~ 2.2 kts
9/5/2022,GP328F,5,42,Yellowtail_flounder__limande_a_queue_jaune,48,3.14,Stable ~ 2.2 kts
9/5/2022,GP328F,5,1823,sea_potato__patate_de_mer,5,0.58,Stable ~ 2.2 kts
9/5/2022,GP337F,6,10,Atlantic_cod__morue_franche,10,2.91,Stable ~ 2.2 kts
9/5/2022,GP337F,6,40,American_plaice__plie_americaine,55,8.49,Stable ~ 2.2 kts
9/5/2022,GP337F,6,42,Yellowtail_flounder__limande_a_queue_jaune,23,1.96,Stable ~ 2.2 kts
9/5/2022,GP337F,6,201,thorny_skate__raie_epineuse,6,3.3,Stable ~ 2.2 kts
9/5/2022,GP337F,6,1823,sea_potato__patate_de_mer,4,0.22,Stable ~ 2.2 kts
9/5/2022,GP345F,7,10,Atlantic_cod__morue_franche,32,7.76,Stable ~ 2.2 kts
9/5/2022,GP345F,7,40,American_plaice__plie_americaine,18,1.37,Stable ~ 2.2 kts
9/5/2022,GP345F,7,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.1,Stable ~ 2.2 kts
9/5/2022,GP345F,7,201,thorny_skate__raie_epineuse,1,0.27,Stable ~ 2.2 kts
9/5/2022,GP345F,7,1823,sea_potato__patate_de_mer,20,1.46,Stable ~ 2.2 kts
9/5/2022,GP345F,7,2521,Hyas_coarctatus,3,0.12,Stable ~ 2.2 kts
9/5/2022,GP347F,8,10,Atlantic_cod__morue_franche,5,1.83,Stable ~ 2.2 kts
9/5/2022,GP347F,8,40,American_plaice__plie_americaine,18,2.42,Stable ~ 2.2 kts
9/5/2022,GP347F,8,2521,Hyas_coarctatus,1,0.15,Stable ~ 2.2 kts
9/5/2022,GP355F,9,40,American_plaice__plie_americaine,7,0.5,Stable ~ 2.2 kts
9/5/2022,GP355F,9,201,thorny_skate__raie_epineuse,1,0.23,Stable ~ 2.2 kts
9/5/2022,GP355F,9,202,smooth_skate__raie_lisse,2,0.21,Stable ~ 2.2 kts
9/5/2022,GP349F,10,10,Atlantic_cod__morue_franche,1,0.56,Stable ~ 2.2 kts
9/5/2022,GP349F,10,40,American_plaice__plie_americaine,337,20.42,Stable ~ 2.2 kts
9/5/2022,GP349F,10,201,thorny_skate__raie_epineuse,11,2.84,Stable ~ 2.2 kts
9/5/2022,GP349F,10,202,smooth_skate__raie_lisse,15,3.33,Stable ~ 2.2 kts
9/5/2022,GP348F,11,10,Atlantic_cod__morue_franche,1,0.92,Force ~ 2.2 kts
9/5/2022,GP348F,11,40,American_plaice__plie_americaine,12,0.41,Force ~ 2.2 kts
9/6/2022,GP343F,1,10,Atlantic_cod__morue_franche,3,0.93,Stable ~ 2.2 kts
9/6/2022,GP343F,1,40,American_plaice__plie_americaine,48,2.72,Stable ~ 2.2 kts
9/6/2022,GP343F,1,201,thorny_skate__raie_epineuse,12,3.74,Stable ~ 2.2 kts
9/6/2022,GP339F,2,10,Atlantic_cod__morue_franche,2,0.15,Variable 2 a 2.4 noeuds
9/6/2022,GP339F,2,40,American_plaice__plie_americaine,93,6.47,Variable 2 a 2.4 noeuds
9/6/2022,GP339F,2,201,thorny_skate__raie_epineuse,13,3.68,Variable 2 a 2.4 noeuds
9/6/2022,GP339F,2,202,smooth_skate__raie_lisse,1,0.08,Variable 2 a 2.4 noeuds
9/6/2022,GP333F,3,10,Atlantic_cod__morue_franche,9,0.9,Stable ~ 2.2 kts
9/6/2022,GP333F,3,40,American_plaice__plie_americaine,166,10.35,Stable ~ 2.2 kts
9/6/2022,GP329F,4,10,Atlantic_cod__morue_franche,13,2.91,Accrochages ~ 2.2 kts
9/6/2022,GP329F,4,40,American_plaice__plie_americaine,43,2.62,Accrochages ~ 2.2 kts
9/6/2022,GP329F,4,201,thorny_skate__raie_epineuse,2,1.07,Accrochages ~ 2.2 kts
9/6/2022,GP329F,4,202,smooth_skate__raie_lisse,1,0.72,Accrochages ~ 2.2 kts
9/6/2022,GP329F,4,1823,sea_potato__patate_de_mer,4,0.22,Accrochages ~ 2.2 kts
9/6/2022,GP311F,5,10,Atlantic_cod__morue_franche,21,4.36,Accrochages ~ 2.2 kts
9/6/2022,GP311F,5,40,American_plaice__plie_americaine,132,9.18,Accrochages ~ 2.2 kts
9/6/2022,GP311F,5,42,Yellowtail_flounder__limande_a_queue_jaune,8,0.65,Accrochages ~ 2.2 kts
9/6/2022,GP311F,5,1823,sea_potato__patate_de_mer,38,3.92,Accrochages ~ 2.2 kts
9/6/2022,GP317F,6,10,Atlantic_cod__morue_franche,4,1.44,Stable ~ 2.2 kts
9/6/2022,GP317F,6,40,American_plaice__plie_americaine,128,9.29,Stable ~ 2.2 kts
9/6/2022,GP317F,6,201,thorny_skate__raie_epineuse,1,1.26,Stable ~ 2.2 kts
9/6/2022,GP307F,7,10,Atlantic_cod__morue_franche,49,16,Stable ~ 2.2 kts
9/6/2022,GP307F,7,40,American_plaice__plie_americaine,132,6.1,Stable ~ 2.2 kts
9/6/2022,GP307F,7,42,Yellowtail_flounder__limande_a_queue_jaune,26,1.96,Stable ~ 2.2 kts
9/6/2022,GP327F,8,10,Atlantic_cod__morue_franche,1,0.41,Stable ~ 2.2 kts
9/6/2022,GP327F,8,40,American_plaice__plie_americaine,167,12.45,Stable ~ 2.2 kts
9/6/2022,GP327F,8,201,thorny_skate__raie_epineuse,1,0.39,Stable ~ 2.2 kts
9/6/2022,GP338F,9,10,Atlantic_cod__morue_franche,1,1.14,Stable ~ 2.2 kts
9/6/2022,GP338F,9,40,American_plaice__plie_americaine,191,14.72,Stable ~ 2.2 kts
9/6/2022,GP338F,9,201,thorny_skate__raie_epineuse,2,0.46,Stable ~ 2.2 kts
9/6/2022,GP338F,9,202,smooth_skate__raie_lisse,1,0.52,Stable ~ 2.2 kts
9/6/2022,GP340F,10,40,American_plaice__plie_americaine,183,12.71,Stable ~ 2.2 kts
9/6/2022,GP340F,10,201,thorny_skate__raie_epineuse,3,1.02,Stable ~ 2.2 kts
9/6/2022,GP340F,10,202,smooth_skate__raie_lisse,2,0.78,Stable ~ 2.2 kts
9/6/2022,GP332F,11,10,Atlantic_cod__morue_franche,1,0.34,Stable ~ 2.2 kts
9/6/2022,GP332F,11,40,American_plaice__plie_americaine,214,19.27,Stable ~ 2.2 kts
9/6/2022,GP332F,11,201,thorny_skate__raie_epineuse,15,5.5,Stable ~ 2.2 kts
9/6/2022,GP332F,11,202,smooth_skate__raie_lisse,6,3.36,Stable ~ 2.2 kts
9/6/2022,GP322F,12,10,Atlantic_cod__morue_franche,4,1.22,Force a cause de vase ~ 2.1 kts
9/6/2022,GP322F,12,40,American_plaice__plie_americaine,143,11.2,Force a cause de vase ~ 2.1 kts
9/6/2022,GP322F,12,201,thorny_skate__raie_epineuse,3,1.7,Force a cause de vase ~ 2.1 kts
9/7/2022,GP330F,1,10,Atlantic_cod__morue_franche,58,17.26,Stable ~ 2.2 kts
9/7/2022,GP330F,1,40,American_plaice__plie_americaine,27,1.21,Stable ~ 2.2 kts
9/7/2022,GP330F,1,2521,Hyas_coarctatus,1,0.22,Stable ~ 2.2 kts
9/7/2022,GP318F,2,10,Atlantic_cod__morue_franche,19,6.41,Stable ~ 2.2 kts
9/7/2022,GP318F,2,40,American_plaice__plie_americaine,179,15.25,Stable ~ 2.2 kts
9/7/2022,GP318F,2,201,thorny_skate__raie_epineuse,13,8.21,Stable ~ 2.2 kts
9/7/2022,GP309F,3,10,Atlantic_cod__morue_franche,25,6.89,Stable ~ 2.2 kts
9/7/2022,GP309F,3,40,American_plaice__plie_americaine,146,7.98,Stable ~ 2.2 kts
9/7/2022,GP309F,3,42,Yellowtail_flounder__limande_a_queue_jaune,4,0.38,Stable ~ 2.2 kts
9/7/2022,GP309F,3,201,thorny_skate__raie_epineuse,1,0.86,Stable ~ 2.2 kts
9/7/2022,GP309F,3,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.2 kts
9/7/2022,GP304F,4,10,Atlantic_cod__morue_franche,22,5.63,Stable ~ 2.2 kts
9/7/2022,GP304F,4,40,American_plaice__plie_americaine,186,9.88,Stable ~ 2.2 kts
9/7/2022,GP304F,4,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.23,Stable ~ 2.2 kts
9/7/2022,GP304F,4,1823,sea_potato__patate_de_mer,1,0.08,Stable ~ 2.2 kts
9/7/2022,GP302F,5,10,Atlantic_cod__morue_franche,5,1.65,Stable ~ 2.2 kts
9/7/2022,GP302F,5,40,American_plaice__plie_americaine,228,14.3,Stable ~ 2.2 kts
9/7/2022,GP302F,5,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.23,Stable ~ 2.2 kts
9/7/2022,GP302F,5,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.2 kts
9/7/2022,GP288F,6,10,Atlantic_cod__morue_franche,12,3.94,Stable ~ 2.2 kts
9/7/2022,GP288F,6,40,American_plaice__plie_americaine,225,13.51,Stable ~ 2.2 kts
9/7/2022,GP288F,6,1823,sea_potato__patate_de_mer,12,1.15,Stable ~ 2.2 kts
9/7/2022,GP288F,6,2521,Hyas_coarctatus,4,0.15,Stable ~ 2.2 kts
9/7/2022,GP299F,7,10,Atlantic_cod__morue_franche,6,1.77,Stable ~ 2.2 kts
9/7/2022,GP299F,7,40,American_plaice__plie_americaine,131,8.51,Stable ~ 2.2 kts
9/7/2022,GP299F,7,1823,sea_potato__patate_de_mer,6,0.43,Stable ~ 2.2 kts
9/7/2022,GP319F,8,10,Atlantic_cod__morue_franche,4,1.13,Stable ~ 2.2 kts
9/7/2022,GP319F,8,40,American_plaice__plie_americaine,73,3.27,Stable ~ 2.2 kts
9/7/2022,GP305F,9,10,Atlantic_cod__morue_franche,2,0.18,Accrochages ~ 2.2 kts
9/7/2022,GP305F,9,40,American_plaice__plie_americaine,31,1.73,Accrochages ~ 2.2 kts
9/7/2022,GP305F,9,1823,sea_potato__patate_de_mer,7,0.31,Accrochages ~ 2.2 kts
9/7/2022,GP305F,9,2521,Hyas_coarctatus,3,0.06,Accrochages ~ 2.2 kts
9/7/2022,GP336F,10,10,Atlantic_cod__morue_franche,16,1.76,Accroche et force ~ 2.2 kts
9/7/2022,GP336F,10,40,American_plaice__plie_americaine,20,1.14,Accroche et force ~ 2.2 kts
9/7/2022,GP336F,10,1823,sea_potato__patate_de_mer,99,8.2,Accroche et force ~ 2.2 kts
9/7/2022,GP336F,10,2521,Hyas_coarctatus,3,0.03,Accroche et force ~ 2.2 kts
7/10/2023,GP354F,1,10,Atlantic_cod__morue_franche,81,12.53,Stable ~ 2.1 kts
7/10/2023,GP354F,1,40,American_plaice__plie_americaine,7,1.16,Stable ~ 2.1 kts
7/10/2023,GP354F,1,2521,Hyas_coarctatus,1,0.05,Stable ~ 2.1 kts
7/10/2023,GP351F,2,10,Atlantic_cod__morue_franche,60,14.52,Stable ~ 2.1 kts
7/10/2023,GP351F,2,40,American_plaice__plie_americaine,37,2.59,Stable ~ 2.1 kts
7/10/2023,GP351F,2,201,thorny_skate__raie_epineuse,2,0.12,Stable ~ 2.1 kts
7/10/2023,GP351F,2,202,smooth_skate__raie_lisse,5,2.58,Stable ~ 2.1 kts
7/10/2023,GP353F,3,40,American_plaice__plie_americaine,2,0.11,Stable ~ 2.1 kts
7/10/2023,GP353F,3,201,thorny_skate__raie_epineuse,2,3.21,Stable ~ 2.1 kts
7/10/2023,GP353F,3,202,smooth_skate__raie_lisse,1,0.38,Stable ~ 2.1 kts
7/10/2023,GP352F,4,201,thorny_skate__raie_epineuse,1,0.93,Stable ~ 2.1 kts
7/10/2023,GP352F,4,202,smooth_skate__raie_lisse,7,2.44,Stable ~ 2.1 kts
7/10/2023,GP350F,5,10,Atlantic_cod__morue_franche,3,0.26,Force ~ 2.1 kts
7/10/2023,GP350F,5,40,American_plaice__plie_americaine,45,10.57,Force ~ 2.1 kts
7/10/2023,GP350F,5,201,thorny_skate__raie_epineuse,4,1.81,Force ~ 2.1 kts
7/10/2023,GP346F,6,10,Atlantic_cod__morue_franche,1,0.12,Stable ~ 2.1 kts
7/10/2023,GP346F,6,40,American_plaice__plie_americaine,43,3.22,Stable ~ 2.1 kts
7/10/2023,GP346F,6,42,Yellowtail_flounder__limande_a_queue_jaune,9,0.74,Stable ~ 2.1 kts
7/10/2023,GP346F,6,201,thorny_skate__raie_epineuse,1,0.55,Stable ~ 2.1 kts
7/10/2023,GP346F,6,1823,sea_potato__patate_de_mer,5,0.2,Stable ~ 2.1 kts
7/10/2023,GP342F,7,40,American_plaice__plie_americaine,35,3.12,Stable ~ 2.1 kts
7/10/2023,GP342F,7,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
7/10/2023,GP043F,8,40,American_plaice__plie_americaine,14,1.22,Stable ~ 2.1 kts
7/10/2023,GP043F,8,42,Yellowtail_flounder__limande_a_queue_jaune,6,0.38,Stable ~ 2.1 kts
7/10/2023,GP043F,8,1823,sea_potato__patate_de_mer,2,0.15,Stable ~ 2.1 kts
7/10/2023,GP043F,8,2521,Hyas_coarctatus,7,0.4,Stable ~ 2.1 kts
7/10/2023,GP225F,9,10,Atlantic_cod__morue_franche,18,1.61,Stable ~ 2.1 kts
7/10/2023,GP225F,9,40,American_plaice__plie_americaine,4,0.11,Stable ~ 2.1 kts
7/10/2023,GP225F,9,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.04,Stable ~ 2.1 kts
7/10/2023,GP225F,9,1823,sea_potato__patate_de_mer,4,0.22,Stable ~ 2.1 kts
7/10/2023,GP225F,9,2521,Hyas_coarctatus,6,0.44,Stable ~ 2.1 kts
7/10/2023,GP323F,10,40,American_plaice__plie_americaine,20,1.69,Stable ~ 2.1 kts
7/10/2023,GP323F,10,42,Yellowtail_flounder__limande_a_queue_jaune,93,3.47,Stable ~ 2.1 kts
7/10/2023,GP328F,11,40,American_plaice__plie_americaine,39,2.6,Stable ~ 2.1 kts
7/10/2023,GP328F,11,42,Yellowtail_flounder__limande_a_queue_jaune,39,1.89,Stable ~ 2.1 kts
7/10/2023,GP328F,11,1823,sea_potato__patate_de_mer,2,0.19,Stable ~ 2.1 kts
7/10/2023,GP328F,11,2521,Hyas_coarctatus,4,0.07,Stable ~ 2.1 kts
7/10/2023,GP321F,12,40,American_plaice__plie_americaine,70,3.5,Stable ~ 2.1 kts
7/10/2023,GP321F,12,42,Yellowtail_flounder__limande_a_queue_jaune,81,3.5,Stable ~ 2.1 kts
7/10/2023,GP321F,12,1823,sea_potato__patate_de_mer,8,0.26,Stable ~ 2.1 kts
7/10/2023,GP310F,13,10,Atlantic_cod__morue_franche,2,0.44,Stable ~ 2.1 kts
7/10/2023,GP310F,13,40,American_plaice__plie_americaine,36,2.32,Stable ~ 2.1 kts
7/10/2023,GP310F,13,42,Yellowtail_flounder__limande_a_queue_jaune,228,8.27,Stable ~ 2.1 kts
7/10/2023,GP310F,13,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
7/12/2023,GP308F,1,40,American_plaice__plie_americaine,168,8.76,Stable ~ 2.1 kts
7/12/2023,GP308F,1,42,Yellowtail_flounder__limande_a_queue_jaune,186,5.87,Stable ~ 2.1 kts
7/12/2023,GP308F,1,2521,Hyas_coarctatus,1,0.05,Stable ~ 2.1 kts
7/12/2023,GP314F,2,10,Atlantic_cod__morue_franche,2,0.37,Stable ~ 2.1 kts
7/12/2023,GP314F,2,40,American_plaice__plie_americaine,57,3.58,Stable ~ 2.1 kts
7/12/2023,GP314F,2,42,Yellowtail_flounder__limande_a_queue_jaune,109,5.63,Stable ~ 2.1 kts
7/12/2023,GP314F,2,201,thorny_skate__raie_epineuse,1,0.2,Stable ~ 2.1 kts
7/13/2023,GP325F,1,10,Atlantic_cod__morue_franche,13,6.17,Stable ~ 2.1 kts
7/13/2023,GP325F,1,40,American_plaice__plie_americaine,58,3.86,Stable ~ 2.1 kts
7/13/2023,GP325F,1,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.06,Stable ~ 2.1 kts
7/13/2023,GP325F,1,2521,Hyas_coarctatus,11,0.33,Stable ~ 2.1 kts
7/13/2023,GP335F,2,10,Atlantic_cod__morue_franche,10,3.11,Stable ~ 2.1 kts
7/13/2023,GP335F,2,40,American_plaice__plie_americaine,131,9.34,Stable ~ 2.1 kts
7/13/2023,GP335F,2,2521,Hyas_coarctatus,2,0.07,Stable ~ 2.1 kts
7/13/2023,GP344F,3,10,Atlantic_cod__morue_franche,14,1.48,Force ~ 2.2 kts
7/13/2023,GP344F,3,40,American_plaice__plie_americaine,6,0.58,Force ~ 2.2 kts
7/13/2023,GP344F,3,201,thorny_skate__raie_epineuse,1,0.36,Force ~ 2.2 kts
7/13/2023,GP344F,3,1823,sea_potato__patate_de_mer,1,0.26,Force ~ 2.2 kts
7/13/2023,GP344F,3,2521,Hyas_coarctatus,1,0.01,Force ~ 2.2 kts
7/13/2023,GP341F,4,10,Atlantic_cod__morue_franche,3,0.33,Stable ~ 2.1 kts
7/13/2023,GP341F,4,40,American_plaice__plie_americaine,12,2.03,Stable ~ 2.1 kts
7/13/2023,GP341F,4,201,thorny_skate__raie_epineuse,14,8.54,Stable ~ 2.1 kts
7/13/2023,GP341F,4,202,smooth_skate__raie_lisse,9,4.06,Stable ~ 2.1 kts
7/13/2023,GP341F,4,2521,Hyas_coarctatus,2,0.01,Stable ~ 2.1 kts
7/13/2023,GP331F,5,10,Atlantic_cod__morue_franche,4,0.41,Stable ~ 2.1 kts
7/13/2023,GP331F,5,40,American_plaice__plie_americaine,68,4.75,Stable ~ 2.1 kts
7/13/2023,GP331F,5,1823,sea_potato__patate_de_mer,1,0.08,Stable ~ 2.1 kts
7/13/2023,GP331F,5,2521,Hyas_coarctatus,2,0.17,Stable ~ 2.1 kts
7/13/2023,GP326F,6,10,Atlantic_cod__morue_franche,6,1.35,Stable ~ 2.1 kts
7/13/2023,GP326F,6,40,American_plaice__plie_americaine,74,8.16,Stable ~ 2.1 kts
7/13/2023,GP326F,6,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
7/13/2023,GP315F,7,2521,Hyas_coarctatus,27,2.62,Accroche et force ~ 2.2 kts
7/13/2023,GP324FR1,9,10,Atlantic_cod__morue_franche,12,3.59,Stable ~ 2.1 kts
7/13/2023,GP324FR1,9,40,American_plaice__plie_americaine,61,4.82,Stable ~ 2.1 kts
7/13/2023,GP320F,10,40,American_plaice__plie_americaine,4,0.22,Stable ~ 2.1 kts
7/13/2023,GP320F,10,202,smooth_skate__raie_lisse,2,0.83,Stable ~ 2.1 kts
7/13/2023,GP312F,11,40,American_plaice__plie_americaine,1,0.16,Stable ~ 2.1 kts
7/13/2023,GP312F,11,202,smooth_skate__raie_lisse,1,0.39,Stable ~ 2.1 kts
7/13/2023,GP313F,12,10,Atlantic_cod__morue_franche,13,1.09,Stable ~ 2.1 kts
7/13/2023,GP313F,12,40,American_plaice__plie_americaine,58,3.94,Stable ~ 2.1 kts
7/13/2023,GP313F,12,2521,Hyas_coarctatus,2,0.04,Stable ~ 2.1 kts
7/14/2023,GP303F,2,10,Atlantic_cod__morue_franche,16,1.17,Accrochages ~ 2.1 kts
7/14/2023,GP303F,2,40,American_plaice__plie_americaine,7,0.63,Accrochages ~ 2.1 kts
7/14/2023,GP303F,2,1823,sea_potato__patate_de_mer,192,19.26,Accrochages ~ 2.1 kts
7/14/2023,GP303F,2,2521,Hyas_coarctatus,8,1.51,Accrochages ~ 2.1 kts
7/14/2023,GP287F,3,10,Atlantic_cod__morue_franche,5,0.78,Stable ~ 2.1 kts
7/14/2023,GP287F,3,40,American_plaice__plie_americaine,8,0.42,Stable ~ 2.1 kts
7/14/2023,GP287F,3,1823,sea_potato__patate_de_mer,181,14.51,Stable ~ 2.1 kts
7/14/2023,GP287F,3,2521,Hyas_coarctatus,3,0.19,Stable ~ 2.1 kts
7/14/2023,GP290F,4,10,Atlantic_cod__morue_franche,9,0.99,Stable ~ 2.1 kts
7/14/2023,GP290F,4,40,American_plaice__plie_americaine,5,0.34,Stable ~ 2.1 kts
7/14/2023,GP290F,4,2521,Hyas_coarctatus,5,0.37,Stable ~ 2.1 kts
7/14/2023,GP295F,5,10,Atlantic_cod__morue_franche,6,1.28,Stable ~ 2.1 kts
7/14/2023,GP295F,5,40,American_plaice__plie_americaine,11,1.48,Stable ~ 2.1 kts
7/14/2023,GP295F,5,201,thorny_skate__raie_epineuse,2,0.64,Stable ~ 2.1 kts
7/14/2023,GP293F,7,201,thorny_skate__raie_epineuse,2,1.1,Force a cause de vase ~ 2.1 kts
7/14/2023,GP293F,7,202,smooth_skate__raie_lisse,2,0.37,Force a cause de vase ~ 2.1 kts
7/14/2023,GP273F,9,10,Atlantic_cod__morue_franche,1,0.1,Stable ~ 2.1 kts
7/14/2023,GP273F,9,40,American_plaice__plie_americaine,41,1.57,Stable ~ 2.1 kts
7/14/2023,GP260F,10,40,American_plaice__plie_americaine,9,1.6,Stable ~ 2.1 kts
7/14/2023,GP260F,10,201,thorny_skate__raie_epineuse,13,4.54,Stable ~ 2.1 kts
7/14/2023,GP260F,10,202,smooth_skate__raie_lisse,7,1.14,Stable ~ 2.1 kts
7/14/2023,GP269F,11,201,thorny_skate__raie_epineuse,1,0.72,Force a cause de vase ~ 2.0 kts
7/15/2023,GP250F,1,10,Atlantic_cod__morue_franche,1,0.38,Stable ~ 2.1 kts
7/15/2023,GP250F,1,40,American_plaice__plie_americaine,21,4.29,Stable ~ 2.1 kts
7/15/2023,GP250F,1,201,thorny_skate__raie_epineuse,2,0.76,Stable ~ 2.1 kts
7/15/2023,GP237F,3,201,thorny_skate__raie_epineuse,1,1.55,Force ~ 2.2 kts
7/15/2023,GP334F,4,10,Atlantic_cod__morue_franche,6,0.67,Accrochages ~ 2.1 kts
7/15/2023,GP334F,4,40,American_plaice__plie_americaine,22,3.53,Accrochages ~ 2.1 kts
7/15/2023,GP334F,4,201,thorny_skate__raie_epineuse,11,3.32,Accrochages ~ 2.1 kts
7/15/2023,GP207F,5,10,Atlantic_cod__morue_franche,5,0.78,Accroche et force ~ 2.1 kts
7/15/2023,GP207F,5,40,American_plaice__plie_americaine,14,2.15,Accroche et force ~ 2.1 kts
7/15/2023,GP207F,5,2521,Hyas_coarctatus,5,0.73,Accroche et force ~ 2.1 kts
7/15/2023,GP208F,6,10,Atlantic_cod__morue_franche,10,1.65,Accroche et force ~ 2.2 kts
7/15/2023,GP208F,6,40,American_plaice__plie_americaine,6,0.9,Accroche et force ~ 2.2 kts
7/15/2023,GP208F,6,1823,sea_potato__patate_de_mer,6,0.73,Accroche et force ~ 2.2 kts
7/15/2023,GP208F,6,2521,Hyas_coarctatus,1,0.01,Accroche et force ~ 2.2 kts
7/15/2023,GP181FR1,8,10,Atlantic_cod__morue_franche,15,4.48,Accroche et force ~ 2.1 kts
7/15/2023,GP181FR1,8,40,American_plaice__plie_americaine,7,0.31,Accroche et force ~ 2.1 kts
7/15/2023,GP187F,9,201,thorny_skate__raie_epineuse,9,5.71,Stable ~ 2.1 kts
7/15/2023,GP166F,10,10,Atlantic_cod__morue_franche,5,0.66,Stable ~ 2.1 kts
7/15/2023,GP166F,10,40,American_plaice__plie_americaine,125,11.24,Stable ~ 2.1 kts
7/15/2023,GP166F,10,201,thorny_skate__raie_epineuse,47,5.87,Stable ~ 2.1 kts
7/15/2023,GP166F,10,202,smooth_skate__raie_lisse,13,2.74,Stable ~ 2.1 kts
7/16/2023,GP156F,1,40,American_plaice__plie_americaine,15,0.85,Force a cause de vase ~ 2.2 kts
7/16/2023,GP156F,1,201,thorny_skate__raie_epineuse,3,3,Force a cause de vase ~ 2.2 kts
7/16/2023,GP203F,2,40,American_plaice__plie_americaine,25,2.34,Stable ~ 2.1 kts
7/16/2023,GP203F,2,201,thorny_skate__raie_epineuse,12,1.82,Stable ~ 2.1 kts
7/16/2023,GP203F,2,202,smooth_skate__raie_lisse,4,0.94,Stable ~ 2.1 kts
7/16/2023,GP134F,3,40,American_plaice__plie_americaine,4,0.98,Accrochages ~ 2.1 kts
7/16/2023,GP134F,3,201,thorny_skate__raie_epineuse,10,7.18,Accrochages ~ 2.1 kts
7/16/2023,GP134F,3,202,smooth_skate__raie_lisse,7,2.7,Accrochages ~ 2.1 kts
7/16/2023,GP121F,4,10,Atlantic_cod__morue_franche,2,0.38,Accroche et force ~ 2.2 kts
7/16/2023,GP121F,4,40,American_plaice__plie_americaine,21,3.13,Accroche et force ~ 2.2 kts
7/16/2023,GP121F,4,201,thorny_skate__raie_epineuse,5,1.79,Accroche et force ~ 2.2 kts
7/16/2023,GP121F,4,202,smooth_skate__raie_lisse,5,1.66,Accroche et force ~ 2.2 kts
7/16/2023,GP142F,5,40,American_plaice__plie_americaine,2,0.11,Force a cause de vase ~ 2.1 kts
7/16/2023,GP142F,5,201,thorny_skate__raie_epineuse,3,1.19,Force a cause de vase ~ 2.1 kts
7/16/2023,GP122F,6,40,American_plaice__plie_americaine,11,4.44,Force a cause de vase ~ 2.2 kts
7/16/2023,GP122F,6,201,thorny_skate__raie_epineuse,4,2.84,Force a cause de vase ~ 2.2 kts
7/16/2023,GP109F,7,40,American_plaice__plie_americaine,3,0.26,Force a cause de vase ~ 2.1 kts
7/16/2023,GP109F,7,201,thorny_skate__raie_epineuse,7,6.15,Force a cause de vase ~ 2.1 kts
7/16/2023,GP120F,8,201,thorny_skate__raie_epineuse,11,7.62,Force a cause de vase ~ 2.1 kts
7/16/2023,GP098F,9,201,thorny_skate__raie_epineuse,4,4.15,Force a cause de vase ~ 2.1 kts
7/17/2023,GP038F,1,10,Atlantic_cod__morue_franche,1,0.1,Stable ~ 2.1 kts
7/17/2023,GP038F,1,40,American_plaice__plie_americaine,14,0.74,Stable ~ 2.1 kts
7/17/2023,GP038F,1,1823,sea_potato__patate_de_mer,5,0.68,Stable ~ 2.1 kts
7/17/2023,GP038F,1,2521,Hyas_coarctatus,2,0.22,Stable ~ 2.1 kts
7/17/2023,GP035FR1,3,10,Atlantic_cod__morue_franche,3,0.1,Stable ~ 2.1 kts
7/17/2023,GP035FR1,3,40,American_plaice__plie_americaine,17,0.48,Stable ~ 2.1 kts
7/17/2023,GP035FR1,3,1823,sea_potato__patate_de_mer,10,1.58,Stable ~ 2.1 kts
7/17/2023,GP035FR1,3,2521,Hyas_coarctatus,3,0.32,Stable ~ 2.1 kts
7/17/2023,GP081F,4,40,American_plaice__plie_americaine,3,0.67,Accrochages ~ 2.1 kts
7/17/2023,GP081F,4,201,thorny_skate__raie_epineuse,16,6.55,Accrochages ~ 2.1 kts
7/17/2023,GP081F,4,202,smooth_skate__raie_lisse,3,1.02,Accrochages ~ 2.1 kts
7/17/2023,GP085F,5,40,American_plaice__plie_americaine,29,5.49,Force a cause de vase ~ 2.2 kts
