"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","english.structure.type_type.de.structures.anglais","french.structure.type_type.de.structures.français","total.number_nombre.total","number.aged_nombre.agées"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2011,6,"otoliths","otolithes",79,79
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2011,7,"otoliths","otolithes",62,57
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2012,5,"otoliths","otolithes",15,15
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2012,6,"otoliths","otolithes",36,35
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2012,7,"otoliths","otolithes",68,67
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,5,"otoliths","otolithes",21,21
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,6,"otoliths","otolithes",32,32
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,7,"otoliths","otolithes",53,53
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,5,"otoliths","otolithes",26,26
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,6,"otoliths","otolithes",135,133
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,7,"otoliths","otolithes",36,36
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,5,"otoliths","otolithes",47,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,6,"otoliths","otolithes",81,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,7,"otoliths","otolithes",27,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,5,"otoliths","otolithes",168,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,6,"otoliths","otolithes",49,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,7,"otoliths","otolithes",28,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,5,"otoliths","otolithes",18,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,6,"otoliths","otolithes",13,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,7,"otoliths","otolithes",29,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2018,6,"otoliths","otolithes",25,0
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2019,6,"otoliths","otolithes",93,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2003,8,"otoliths","otolithes",97,93
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,6,"otoliths","otolithes",7,7
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,7,"otoliths","otolithes",1,1
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,9,"otoliths","otolithes",8,8
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,10,"otoliths","otolithes",17,17
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,5,"otoliths","otolithes",13,13
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,6,"otoliths","otolithes",38,37
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,7,"otoliths","otolithes",2,2
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2009,6,"otoliths","otolithes",5,5
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2009,9,"otoliths","otolithes",2,2
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,6,"otoliths","otolithes",7,7
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,7,"otoliths","otolithes",68,67
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,9,"otoliths","otolithes",1,1
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2011,6,"otoliths","otolithes",66,65
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,4,"otoliths","otolithes",3,3
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,6,"otoliths","otolithes",3,3
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,7,"otoliths","otolithes",11,11
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,10,"otoliths","otolithes",1,1
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,4,"otoliths","otolithes",2,2
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,6,"otoliths","otolithes",2,2
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,7,"otoliths","otolithes",7,6
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,5,"otoliths","otolithes",2,2
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,9,"otoliths","otolithes",1,1
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,10,"otoliths","otolithes",1,1
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,5,"otoliths","otolithes",32,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,6,"otoliths","otolithes",31,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,7,"otoliths","otolithes",2,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2018,7,"otoliths","otolithes",6,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2018,8,"otoliths","otolithes",8,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2019,5,"otoliths","otolithes",3,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2019,8,"otoliths","otolithes",3,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2021,6,"otoliths","otolithes",4,0
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2021,7,"otoliths","otolithes",1,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1971,9,"otoliths","otolithes",193,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1972,9,"otoliths","otolithes",85,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1973,9,"otoliths","otolithes",201,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1974,9,"otoliths","otolithes",44,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1975,9,"otoliths","otolithes",353,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1976,9,"otoliths","otolithes",234,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1977,9,"otoliths","otolithes",204,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1978,9,"otoliths","otolithes",308,297
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1978,10,"otoliths","otolithes",40,38
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1979,9,"otoliths","otolithes",354,290
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1979,10,"otoliths","otolithes",73,59
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1980,9,"otoliths","otolithes",549,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1981,9,"otoliths","otolithes",477,442
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1982,9,"otoliths","otolithes",264,258
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1983,9,"otoliths","otolithes",258,245
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1984,8,"otoliths","otolithes",187,183
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1984,9,"otoliths","otolithes",538,523
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1985,9,"otoliths","otolithes",1078,444
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1986,9,"otoliths","otolithes",2126,2004
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1987,8,"otoliths","otolithes",18,16
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1987,9,"otoliths","otolithes",669,636
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1988,9,"otoliths","otolithes",933,917
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1989,9,"otoliths","otolithes",725,695
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1990,9,"otoliths","otolithes",739,693
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1991,9,"otoliths","otolithes",821,766
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1992,8,"otoliths","otolithes",875,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1992,9,"otoliths","otolithes",559,541
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1993,9,"otoliths","otolithes",510,498
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1994,9,"otoliths","otolithes",764,737
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1995,9,"otoliths","otolithes",845,590
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1996,9,"otoliths","otolithes",828,819
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1997,9,"otoliths","otolithes",768,733
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1998,9,"otoliths","otolithes",1017,976
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1999,9,"otoliths","otolithes",1437,1424
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2000,9,"otoliths","otolithes",949,937
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2001,9,"otoliths","otolithes",611,603
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2002,9,"otoliths","otolithes",531,509
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2003,9,"otoliths","otolithes",255,238
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2004,9,"otoliths","otolithes",417,287
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2005,9,"otoliths","otolithes",812,785
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2006,9,"otoliths","otolithes",702,321
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2007,9,"otoliths","otolithes",576,552
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2008,8,"otoliths","otolithes",80,79
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2008,9,"otoliths","otolithes",467,455
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2009,9,"otoliths","otolithes",520,495
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2010,9,"otoliths","otolithes",412,404
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2011,9,"otoliths","otolithes",265,260
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2011,10,"otoliths","otolithes",2,2
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2012,9,"otoliths","otolithes",379,363
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2013,9,"otoliths","otolithes",290,271
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2014,9,"otoliths","otolithes",510,505
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2015,9,"otoliths","otolithes",560,54
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2016,9,"otoliths","otolithes",401,52
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2017,9,"otoliths","otolithes",290,54
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2018,9,"otoliths","otolithes",197,48
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2018,10,"otoliths","otolithes",22,5
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2019,9,"otoliths","otolithes",545,54
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2020,9,"otoliths","otolithes",188,27
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2020,10,"otoliths","otolithes",198,24
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2021,8,"otoliths","otolithes",159,22
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2021,9,"otoliths","otolithes",297,28
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2022,9,"otoliths","otolithes",620,161
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2023,9,"otoliths","otolithes",292,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2023,10,"otoliths","otolithes",29,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2024,8,"otoliths","otolithes",230,0
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2024,9,"otoliths","otolithes",151,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,5,"otoliths","otolithes",56,55
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,7,"otoliths","otolithes",13,13
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,8,"otoliths","otolithes",26,25
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,9,"otoliths","otolithes",41,41
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,10,"otoliths","otolithes",68,63
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,6,"otoliths","otolithes",24,24
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,7,"otoliths","otolithes",55,54
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,8,"otoliths","otolithes",11,11
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,9,"otoliths","otolithes",68,65
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,10,"otoliths","otolithes",25,23
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,6,"otoliths","otolithes",82,78
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,7,"otoliths","otolithes",109,101
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,8,"otoliths","otolithes",39,39
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,9,"otoliths","otolithes",82,82
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,6,"otoliths","otolithes",62,59
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,7,"otoliths","otolithes",26,26
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,8,"otoliths","otolithes",44,43
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,9,"otoliths","otolithes",46,46
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,10,"otoliths","otolithes",50,50
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,4,"otoliths","otolithes",25,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,5,"otoliths","otolithes",88,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,6,"otoliths","otolithes",27,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,5,"otoliths","otolithes",50,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,6,"otoliths","otolithes",71,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,5,"otoliths","otolithes",119,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,6,"otoliths","otolithes",132,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,7,"otoliths","otolithes",53,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,4,"otoliths","otolithes",24,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,5,"otoliths","otolithes",167,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,6,"otoliths","otolithes",88,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,9,"otoliths","otolithes",19,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,5,"otoliths","otolithes",118,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,6,"otoliths","otolithes",45,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,7,"otoliths","otolithes",33,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,4,"otoliths","otolithes",24,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,5,"otoliths","otolithes",87,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,6,"otoliths","otolithes",60,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,7,"otoliths","otolithes",17,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,5,"otoliths","otolithes",60,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,6,"otoliths","otolithes",63,0
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2020,6,"otoliths","otolithes",16,14
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,5,"otoliths","otolithes",74,64
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,6,"otoliths","otolithes",15,15
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,5,"otoliths","otolithes",159,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,6,"otoliths","otolithes",7,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,10,"otoliths","otolithes",4,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,5,"otoliths","otolithes",12,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,6,"otoliths","otolithes",4,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,7,"otoliths","otolithes",12,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,4,"otoliths","otolithes",5,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,5,"otoliths","otolithes",73,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,6,"otoliths","otolithes",35,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,5,"otoliths","otolithes",221,0
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,6,"otoliths","otolithes",99,0
