fishing_area__zone_de_pêche,river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,year__année,month__mois,day__jour,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
SFA16B__ZPS16B,Coal Branch river,CB01,46.48,-65.09,2012,9,14,Open,,18.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,250.0,,,9.0,9.0,17.0,,19.0,0.0,0.0,0.0,0.0,18.0,14.0,8.0,,,,28.0,20.0,13.0,28.0,0.0,5.0,10.0,30.0,30.0,20.0,5.0,0.0,80,2,18,0,,,,58784
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2012,9,14,Open,92.6,18.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,225.0,,,9.0,11.0,7.8,7.5,9.0,0.5,0.5,100.0,100.0,20.0,9.0,22.0,17.0,18.0,10.0,21.0,10.0,9.0,22.0,0.0,5.0,15.0,30.0,30.0,15.0,5.0,0.0,80,0,20,0,,,,58785
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2012,9,17,Open,52.2,11.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,275.0,,,24.0,24.0,3.6,5.1,3.6,3.0,3.0,100.0,100.0,12.0,13.0,7.0,8.0,10.0,12.0,7.0,7.0,7.0,18.0,0.0,5.0,15.0,30.0,30.0,20.0,0.0,0.0,40,0,60,0,,,,58771
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,2012,9,17,Open,68.8,11.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,225.0,,,14.5,17.0,8.5,4.6,3.5,0.0,0.5,0.0,70.0,9.0,14.0,29.0,8.0,12.0,14.0,9.0,5.0,5.0,35.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,75,5,20,0,,,,58780
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2012,9,17,Open,103.7,13.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,175.0,,,11.3,11.7,10.0,8.3,7.9,0.0,1.0,0.0,100.0,12.0,20.0,17.0,13.0,12.0,16.0,8.0,18.0,26.0,30.0,0.0,0.0,25.0,25.0,35.0,13.0,2.0,0.0,75,5,20,0,,,,58783
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2012,9,18,Open,63.0,10.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,250.0,,,18.0,20.0,9.0,3.5,4.1,0.0,3.0,0.0,100.0,10.0,13.0,16.0,6.0,13.0,16.0,10.0,10.0,11.0,16.0,0.0,15.0,25.0,25.0,25.0,10.0,0.0,0.0,80,0,20,0,,,,58770
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2012,9,18,Open,74.6,14.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,250.0,,,23.5,21.0,7.0,6.4,6.0,0.0,0.0,0.0,0.0,25.0,14.0,11.0,10.0,5.0,16.0,12.0,15.0,19.0,,0.0,10.0,15.0,30.0,40.0,3.0,2.0,0.0,55,5,40,0,,,,58781
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2012,9,18,Open,104.8,13.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,250.0,,,13.0,11.0,7.3,10.0,10.4,2.0,0.0,100.0,0.0,10.0,10.0,10.0,14.0,11.0,14.0,12.0,14.0,18.0,25.0,0.0,10.0,20.0,30.0,25.0,15.0,0.0,0.0,80,0,20,0,,,,58782
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2013,10,11,Open,49.6,9.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,17.0,21.4,4.9,6.7,6.6,0.3,0.5,30.0,80.0,36.0,43.0,31.0,17.0,32.0,56.0,10.0,9.0,21.0,62.0,2.0,8.0,15.0,30.0,30.0,10.0,5.0,0.0,40,40,20,0,,,,58786
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2013,10,11,Open,33.4,6.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,500.0,,,12.3,12.3,8.7,9.5,10.8,0.2,0.2,80.0,80.0,35.0,40.0,34.0,45.0,36.0,34.0,35.0,42.0,56.0,60.0,5.0,10.0,10.0,20.0,20.0,20.0,15.0,0.0,40,50,10,0,,,,58794
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2013,10,11,Open,44.7,7.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,11.6,11.0,12.8,14.0,12.6,0.3,0.5,100.0,100.0,34.0,26.0,36.0,35.0,28.0,25.0,45.0,34.0,38.0,45.0,0.0,10.0,10.0,10.0,30.0,35.0,5.0,0.0,70,10,20,0,,,,58795
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2013,10,21,Open,58.7,8.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,300.0,,,24.7,24.7,8.2,8.8,11.4,0.0,1.0,0.0,100.0,18.0,25.0,17.0,21.0,18.0,20.0,20.0,17.0,12.0,25.0,0.0,5.0,10.0,20.0,50.0,10.0,5.0,0.0,60,40,0,0,,,,58792
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2013,10,21,Open,22.0,6.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,600.0,,,13.5,12.8,8.4,9.1,7.6,2.0,3.0,100.0,100.0,23.0,32.0,28.0,22.0,31.0,32.0,17.0,33.0,36.0,40.0,0.0,5.0,5.0,10.0,60.0,15.0,0.0,0.0,50,30,20,0,,,,58793
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2013,10,21,Open,56.8,8.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,300.0,,,14.0,14.0,7.7,10.2,10.5,0.5,0.5,100.0,70.0,21.0,22.0,27.0,26.0,27.0,21.0,42.0,28.0,19.0,50.0,0.0,5.0,20.0,20.0,35.0,15.0,5.0,0.0,20,60,20,0,,,,58797
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2013,10,22,Open,26.6,7.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,475.0,,,22.2,22.3,3.8,4.7,11.4,3.0,2.0,90.0,20.0,11.0,28.0,33.0,19.0,23.0,27.0,18.0,18.0,19.0,41.0,0,0,0,0,0,0,0,0,50,35,15,0,,,,58787
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2013,10,22,Open,33.7,7.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,15.6,16.6,12.6,12.3,14.5,6.0,2.0,60.0,50.0,28.0,22.0,18.0,22.0,22.0,25.0,30.0,20.0,18.0,40.0,0.0,5.0,10.0,20.0,30.0,25.0,10.0,0.0,60,30,10,0,,,,58790
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2013,10,22,Open,41.7,7.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,16.5,15.2,16.0,14.6,16.3,3.0,0.0,10.0,0.0,27.0,36.0,23.0,55.0,22.0,20.0,36.0,35.0,17.0,65.0,0.0,10.0,20.0,25.0,40.0,5.0,0.0,0.0,35,60,5,0,,,,58791
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2013,10,24,Open,44.8,7.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,325.0,,,17.3,17.3,5.6,5.8,6.0,0.0,0.0,0.0,0.0,24.0,35.0,45.0,19.0,22.0,27.0,26.0,29.0,23.0,52.0,0.0,5.0,10.0,30.0,40.0,15.0,0.0,0.0,10,90,0,0,,,,58788
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2013,10,24,Open,37.0,7.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,375.0,,,19.8,20.0,11.7,12.8,11.4,0.25,0.25,30.0,30.0,36.0,21.0,17.0,21.0,27.0,21.0,28.0,29.0,22.0,36.0,0.0,5.0,10.0,40.0,40.0,5.0,0.0,0.0,20,80,0,0,,,,58789
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2013,10,24,Open,34.3,6.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,12.0,12.4,19.5,17.8,17.5,6.0,0.0,100.0,0.0,22.0,19.0,29.0,12.0,29.0,30.0,16.0,18.0,37.0,40.0,0.0,15.0,20.0,25.0,30.0,10.0,0.0,0.0,10,90,0,0,,,,58796
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2014,9,24,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,8.8,9.3,12.5,13.4,13.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,90,10,0,0,,,,58798
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2014,9,24,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,5.9,4.2,29.3,27.1,26.1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,60,40,0,0,,,,58800
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2014,10,9,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,13.2,13.5,9.7,9.4,9.6,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,50,50,0,0,,,,58799
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2014,10,9,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,300.0,,,13.0,11.7,7.0,7.9,9.4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,90,10,0,0,,,,58801
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2014,10,9,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,5.9,7.5,17.1,14.8,14.4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58802
SFA16B__ZPS16B,Cocagne river,C05,46.315,-64.785,2015,9,17,Open,,,1 man seine (1m wide X 1m high),,,60.0,,400.0,,,7.5,8.0,10.2,11.8,12.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,90,10,0,0,,,,58804
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2015,9,17,Open,,,1 man seine (1m wide X 1m high),,,60.0,,275.0,,,10.2,12.4,9.3,7.2,8.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,80,20,0,0,,,,58808
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2015,9,17,Open,,,1 man seine (1m wide X 1m high),,,60.0,,300.0,,,11.0,12.2,10.8,9.5,10.1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,90,10,0,0,,,,58810
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2015,9,18,Open,,,1 man seine (1m wide X 1m high),,,60.0,,325.0,,,13.5,13.5,21.2,20.2,19.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,50,50,0,0,,,,58803
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2015,9,18,Open,,,1 man seine (1m wide X 1m high),,,60.0,,300.0,,,10.9,9.5,7.3,8.3,7.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,70,30,0,0,,,,58807
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2015,9,18,Open,,,1 man seine (1m wide X 1m high),,,60.0,,300.0,,,8.5,6.5,12.5,12.5,13.2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,80,20,0,0,,,,58811
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2015,10,14,Open,,,1 man seine (1m wide X 1m high),,,60.0,,550.0,,,5.6,5.8,11.3,11.2,11.3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58809
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2015,10,16,Open,,,1 man seine (1m wide X 1m high),,,60.0,,600.0,,,4.5,4.7,16.2,15.2,16.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58805
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2015,10,16,Open,,,1 man seine (1m wide X 1m high),,,60.0,,600.0,,,7.4,6.7,14.3,14.4,14.4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58806
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2016,8,23,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,550.0,,,5.1,6.2,12.9,12.3,12.6,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58813
SFA16B__ZPS16B,Kouchibouguac,K06,46.74594595,-65.17843137,2016,8,23,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,575.0,,,5.2,5.0,15.2,14.9,15.5,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,30,70,0,0,,,,58818
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2016,8,24,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,600.0,,,5.0,5.6,9.6,8.6,8.5,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,80,10,0,,,,58812
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2016,8,24,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,550.0,,,4.2,4.0,6.5,6.7,7.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,45,55,0,0,,,,58817
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2016,8,24,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,500.0,,,2.8,2.4,9.1,8.4,8.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,45,55,0,0,,,,58820
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2016,8,25,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,400.0,,,4.3,4.6,8.5,11.4,11.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,85,10,0,,,,58816
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2016,8,30,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,320.0,,,3.3,2.8,11.1,11.0,10.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,90,0,0,,,,58819
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2016,8,30,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,340.0,,,3.0,5.3,5.3,6.9,7.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58821
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2016,8,31,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,300.0,,,10.9,6.4,9.1,8.2,7.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,,,,58815
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2016,8,31,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,275.0,,,4.8,4.4,8.3,9.5,8.1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58824
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2016,8,31,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,30.0,,300.0,,,3.6,3.1,11.3,11.1,10.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,70,30,0,0,,,,58828
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2016,9,2,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,215.0,,,4.6,5.2,10.4,10.8,10.3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,90,0,0,,,,58829
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2016,9,2,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,275.0,,,9.0,8.5,3.0,3.8,3.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,65,15,0,,,,58831
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2016,9,6,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,200.0,,,5.8,5.9,10.5,11.6,10.2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58825
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2016,9,6,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,240.0,,,9.3,8.0,8.5,5.6,6.3,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,80,0,0,,,,58830
SFA16B__ZPS16B,Cocagne river,C02,46.239,-64.887,2016,9,7,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,275.0,,,10.7,11.0,5.8,8.9,5.8,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58826
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.312,-64.798,2016,9,13,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,225.0,,,16.8,16.9,4.7,4.1,4.4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58823
SFA16B__ZPS16B,Cocagne river,C01,46.269,-64.796,2016,9,13,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,225.0,,,9.0,7.7,12.8,12.4,12.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58827
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2016,9,20,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,275.0,,,8.2,7.0,6.8,6.7,7.7,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,90,10,0,0,,,,58814
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2016,9,20,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,175.0,,,8.6,8.6,9.4,9.7,10.4,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,100,0,0,0,,,,58822
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2016,9,20,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,225.0,,,13.5,13.5,4.6,5.0,2.9,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,80,15,5,0,,,,58832
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2016,9,20,Open,,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,175.0,,,11.8,11.8,9.1,9.2,9.2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,60,40,0,0,,,,58833
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2017,8,15,Open,183.1,19.3,1 man seine (1m wide X 1m high),,,,,180.0,,,12.1,12.9,12.9,8.3,8.5,0.1,0.1,100.0,10.0,8.0,10.0,9.0,13.0,10.0,8.0,16.0,18.0,9.0,22.0,10.0,10.0,10.0,25.0,35.0,10.0,0.0,0.0,80,20,0,0,,,,58845
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2017,8,15,Open,87.6,18.5,1 man seine (1m wide X 1m high),,,,,250.0,,,16.7,18.7,7.6,12.8,9.2,0.1,6.0,100.0,100.0,13.0,12.0,11.0,12.0,12.0,5.0,11.0,17.0,5.0,24.0,15.0,10.0,5.0,20.0,45.0,5.0,0.0,0.0,60,0,40,0,,,,58846
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2017,8,15,Open,161.8,21.8,1 man seine (1m wide X 1m high),,,,,250.0,,,13.9,13.2,9.0,7.4,5.7,6.0,0.2,20.0,10.0,10.0,17.0,11.0,6.0,18.0,14.0,9.0,9.0,10.0,24.0,15.0,15.0,5.0,20.0,40.0,5.0,0.0,0.0,80,20,0,0,,,,58847
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2017,8,16,Open,124.3,19.6,1 man seine (1m wide X 1m high),,,,,250.0,,,12.8,13.2,7.9,7.0,7.4,0.1,0.1,100.0,100.0,16.0,14.0,12.0,11.0,13.0,16.0,9.0,6.0,13.0,32.0,10.0,10.0,0.0,20.0,45.0,10.0,5.0,0.0,10,0,10,0,,,,58839
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2017,8,16,Open,150.7,21.5,1 man seine (1m wide X 1m high),,,,,300.0,,,7.8,7.8,10.2,9.8,10.4,0.0,0.0,0.0,0.0,13.0,5.0,9.0,12.0,5.0,14.0,18.0,13.0,20.0,26.0,5.0,0.0,15.0,35.0,30.0,15.0,0.0,0.0,10,10,0,0,,,,58840
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2017,8,16,Open,170.8,20.5,1 man seine (1m wide X 1m high),,,,,250.0,,,12.7,12.7,8.3,8.9,9.0,0.0,0.0,0.0,0.0,19.0,18.0,12.0,9.0,18.0,17.0,27.0,22.0,14.0,33.0,5.0,0.0,10.0,20.0,50.0,15.0,0.0,0.0,80,20,0,0,,,,58844
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2017,8,17,Open,256.4,16.7,1 man seine (1m wide X 1m high),,,,,180.0,,,14.1,13.9,8.4,8.2,8.6,0.0,1.0,0.0,100.0,15.0,15.0,13.0,13.0,9.0,24.0,11.0,17.0,14.0,24.0,10.0,15.0,10.0,20.0,40.0,5.0,0.0,0.0,80,20,0,0,,,,58848
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2017,8,17,Open,171.2,15.5,1 man seine (1m wide X 1m high),,,,,160.0,,,14.4,14.4,8.7,8.2,8.7,0.0,0.1,0.0,40.0,16.0,20.0,15.0,17.0,18.0,15.0,17.0,13.0,14.0,30.0,0.0,10.0,10.0,30.0,40.0,10.0,0.0,0.0,90,10,0,0,,,,58849
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2017,8,17,Open,109.5,14.6,1 man seine (1m wide X 1m high),,,,,180.0,,,20.7,20.7,5.3,4.5,5.0,1.5,1.0,100.0,100.0,49.0,16.0,14.0,46.0,31.0,22.0,7.0,9.0,8.0,61.0,15.0,10.0,10.0,20.0,30.0,15.0,0.0,0.0,20,0,80,0,,,,58852
SFA16B__ZPS16B,Kouchibouguac,K06,46.74594595,-65.17843137,2017,8,22,Open,106.1,17.5,1 man seine (1m wide X 1m high),,,,,250.0,,,7.3,7.2,12.7,14.1,14.1,0.0,2.0,0.0,100.0,9.0,35.0,43.0,9.0,29.0,49.0,5.0,16.0,45.0,51.0,10.0,20.0,5.0,30.0,35.0,0.0,0.0,0.0,40,60,0,0,,,,58834
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2017,8,22,Open,100.2,20.4,1 man seine (1m wide X 1m high),,,,,275.0,,,10.5,12.0,11.2,11.2,9.6,2.0,0.0,100.0,0.0,14.0,8.0,18.0,14.0,9.0,10.0,18.0,15.0,11.0,23.0,0.0,5.0,5.0,20.0,60.0,10.0,0.0,0.0,80,20,0,0,,,,58843
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2017,8,22,Open,100.6,18.0,1 man seine (1m wide X 1m high),,,,,300.0,,,10.3,10.2,9.8,9.5,7.0,0.0,1.5,0.0,50.0,8.0,9.0,20.0,9.0,20.0,17.0,18.0,33.0,26.0,33.0,0.0,10.0,10.0,60.0,20.0,0.0,0.0,0.0,80,20,0,0,,,,58853
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2017,8,23,Open,83.7,20.1,1 man seine (1m wide X 1m high),,,,,300.0,,,12.0,11.1,6.2,6.8,7.8,4.0,1.0,100.0,25.0,7.0,10.0,5.0,15.0,8.0,24.0,34.0,45.0,17.0,45.0,15.0,25.0,5.0,10.0,50.0,5.0,0.0,0.0,20,70,10,0,,,,58835
